dt,WS,WD,Month,hours,dayofyear,target
2018-05-28 13:00:00,11.725988388061484,16.85424963633213,5,13,148,3300.026855468748
2018-05-28 14:00:00,11.23132165273025,20.580755233764616,5,14,148,3079.233846028645
2018-05-28 15:00:00,10.457019964853894,27.992786407470664,5,15,148,2724.14884440104
2018-05-28 16:00:00,8.59726985295613,35.56946150461828,5,16,148,1735.83166503906
2018-05-28 17:00:00,7.636360486348463,41.03391774495439,5,17,148,1206.2793375651
2018-05-28 18:00:00,8.76019700368245,41.72419611612951,5,18,148,1749.0241495768216
2018-05-28 19:00:00,9.359383265177389,45.09873962402338,5,19,148,2080.277832031248
2018-05-28 20:00:00,7.049561738967888,45.4754651387532,5,20,148,912.4442647298162
2018-05-28 21:00:00,7.006727457046505,46.54589335123695,5,21,148,895.5867004394526
2018-05-28 22:00:00,6.184775114059444,32.10015010833735,5,22,148,625.9845682779945
2018-05-28 23:00:00,5.812098423639932,35.31535657246905,5,23,148,492.670491536458
2018-05-29 00:00:00,5.800167719523105,40.09678395589189,5,0,149,489.4199473063148
2018-05-29 01:00:00,5.160467306772863,34.23731676737463,5,1,149,330.3000818888342
2018-05-29 02:00:00,6.639734586079911,45.7231400807698,5,2,149,786.0078582763662
2018-05-29 03:00:00,6.527918497721349,53.07780138651525,5,3,149,732.3786112467445
2018-05-29 04:00:00,5.093934218088783,40.80212052663162,5,4,149,317.5007019042965
2018-05-29 05:00:00,4.980069319407142,51.02732721964512,5,5,149,289.4623158772782
2018-05-29 06:00:00,5.409812450408929,52.77622540791825,5,6,149,425.8610458374019
2018-05-29 07:00:00,5.788609186808265,52.3012282053629,5,7,149,506.609087626139
2018-05-29 08:00:00,4.605840325355525,36.387179692586216,5,8,149,287.0421864191688
2018-05-29 09:00:00,5.218953291575108,35.271684010823535,5,9,149,369.968561808268
2018-05-29 10:00:00,6.0847087701161655,28.535591443379666,5,10,149,605.4545491536455
2018-05-29 11:00:00,7.516858259836828,36.500028292338,5,11,149,1219.757954915361
2018-05-29 12:00:00,8.3825352191925,31.010788281758582,5,12,149,1728.8344930012988
2018-05-29 13:00:00,8.78769667943318,39.86198679606113,5,13,149,1890.95481363932
2018-05-29 14:00:00,9.524646759033184,46.91940498352048,5,14,149,2306.395182291664
2018-05-29 15:00:00,12.02556832631425,50.89674250284829,5,15,149,3381.8446451822897
2018-05-29 16:00:00,11.346918265024785,36.45497004191075,5,16,149,3252.87756347656
2018-05-29 17:00:00,10.892216841379732,33.98616981506345,5,17,149,2982.1223144531214
2018-05-29 18:00:00,10.09349139531452,37.98233858744298,5,18,149,2530.73067220052
2018-05-29 19:00:00,9.06393408775329,48.95636876424152,5,19,149,1969.744018554685
2018-05-29 20:00:00,9.568503538767471,45.85290273030592,5,20,149,2250.32130940755
2018-05-29 21:00:00,10.023285865783654,53.16946538289383,5,21,149,2382.78499348958
2018-05-29 22:00:00,8.291981299718216,49.18773969014482,5,22,149,1543.1141764322867
2018-05-29 23:00:00,5.970981677373246,41.76458168029779,5,23,149,525.6766560872394
2018-05-30 00:00:00,5.166565815607702,46.57460975646968,5,0,150,308.6185124715165
2018-05-30 01:00:00,6.827131509780878,51.19815317789709,5,1,150,810.9773559570309
2018-05-30 02:00:00,7.5538527170817,49.107678095499615,5,2,150,1115.7099812825502
2018-05-30 03:00:00,7.853189706802365,51.66777547200517,5,3,150,1289.3937377929672
2018-05-30 04:00:00,9.195199171702056,51.80002212524408,5,4,150,1953.839497884112
2018-05-30 05:00:00,8.165213823318476,51.18067232767735,5,5,150,1494.663167317705
2018-05-30 06:00:00,7.769968509674068,54.27022425333652,5,6,150,1288.00014241536
2018-05-30 07:00:00,7.940412680308018,37.2856744130452,5,7,150,1453.1115926106734
2018-05-30 08:00:00,8.636141777038569,30.854307810465432,5,8,150,1832.3284912109368
2018-05-30 09:00:00,9.447138627370189,26.57389195760085,5,9,150,2150.57033284505
2018-05-30 10:00:00,9.38552284240722,24.87268670399982,5,10,150,2149.4633992512986
2018-05-30 11:00:00,9.870943705240864,27.09075482686355,5,11,150,2382.813720703122
2018-05-30 12:00:00,11.09236367543535,29.167259852091416,5,12,150,2973.9954833984334
2018-05-30 13:00:00,12.405150095621684,26.770910263061467,5,13,150,3455.951700846352
2018-05-30 14:00:00,12.21714512507115,28.62128543853753,5,14,150,3412.960327148435
2018-05-30 15:00:00,11.195911566416363,31.22357336680088,5,15,150,3101.682373046872
2018-05-30 16:00:00,10.842065016428569,38.07873471577957,5,16,150,2829.2538248697897
2018-05-30 17:00:00,10.0184696515401,39.56627527872717,5,17,150,2355.239807128903
2018-05-30 18:00:00,8.768663565317786,37.51669820149735,5,18,150,1807.3740030924448
2018-05-30 19:00:00,9.0247418085734,43.76338958740229,5,19,150,1932.1575113932267
2018-05-30 20:00:00,8.740788936614987,51.75531387329095,5,20,150,1692.233500162755
2018-05-30 21:00:00,7.519502242406201,53.79397137959796,5,21,150,1104.901295979815
2018-05-30 22:00:00,6.4340256849924655,61.48763465881342,5,22,150,684.4306182861322
2018-05-30 23:00:00,5.647678216298414,55.79054514567054,5,23,150,479.14187494913614
2018-05-31 00:00:00,7.986049731572464,46.15311559041336,5,0,151,1366.480163574215
2018-05-31 01:00:00,9.41132338841756,46.56809171040848,5,1,151,2108.639648437498
2018-05-31 02:00:00,9.29968627293904,46.00186030069985,5,2,151,2022.975341796872
2018-05-31 03:00:00,7.769558191299435,39.88032849629713,5,3,151,1296.2068481445283
2018-05-31 04:00:00,7.810414473215733,35.6311416625976,5,4,151,1292.950022379553
2018-05-31 05:00:00,6.238887151082349,37.89865303039545,5,5,151,641.7315673828122
2018-05-31 06:00:00,6.02043191591898,42.92377599080398,5,6,151,605.7001088460283
2018-05-31 07:00:00,5.54988876978556,47.25717353820797,5,7,151,443.8007456461587
2018-05-31 08:00:00,6.457215150197342,30.61743259429927,5,8,151,793.3118387858061
2018-05-31 09:00:00,6.721784512201938,23.301233291625948,5,9,151,823.8305765787754
2018-05-31 10:00:00,5.534293492635086,17.17217969894403,5,10,151,421.25518544514927
2018-05-31 11:00:00,4.7133557001749615,19.13133811950677,5,11,151,236.17389933268183
2018-05-31 12:00:00,5.781505505243932,18.136923313140816,5,12,151,486.9047190348304
2018-05-31 13:00:00,6.921293338139847,16.654591560363734,5,13,151,882.8780619303374
2018-05-31 14:00:00,6.831065018971756,18.834175109863235,5,14,151,841.4824422200518
2018-05-31 15:00:00,7.697857618331903,22.74494616190587,5,15,151,1264.524068196614
2018-05-31 16:00:00,9.838823318481436,31.84192879994703,5,16,151,2257.8679606119767
2018-05-31 17:00:00,9.538456916809062,39.71695645650223,5,17,151,2110.61730957031
2018-05-31 18:00:00,9.350338935852031,46.20822842915848,5,18,151,1996.754536946612
2018-05-31 19:00:00,9.042507807413733,45.30007489522293,5,19,151,1962.7411499023417
2018-05-31 20:00:00,8.666691223780308,41.47035535176592,5,20,151,1680.9039916992167
2018-05-31 21:00:00,7.955547253290805,38.61505508422847,5,21,151,1254.871063232419
2018-05-31 22:00:00,6.649243195851638,38.295603434244754,5,22,151,712.3546346028642
2018-05-31 23:00:00,6.183295170466102,41.11965560913082,5,23,151,583.0762583414709
2018-06-01 00:00:00,1.1252281963825208,217.60408274332653,6,0,152,0.0
2018-06-01 01:00:00,0.7338729600111638,243.9520136515293,6,1,152,0.0
2018-06-01 02:00:00,0.6901796410481132,192.08012962341283,6,2,152,0.0
2018-06-01 03:00:00,1.2855945626894616,192.5832678476966,6,3,152,0.0
2018-06-01 04:00:00,0.9045682301123916,128.7549972534175,6,4,152,0.0
2018-06-01 05:00:00,2.7283466458320564,143.37228329976355,6,5,152,10.143714745839416
2018-06-01 06:00:00,0.7988609522581097,165.52106412251743,6,6,152,0.0
2018-06-01 07:00:00,0.756321281194685,213.97138468424436,6,7,152,0.0
2018-06-01 08:00:00,1.0269780506690316,153.03221670786488,6,8,152,0.0
2018-06-01 09:00:00,1.3291200995445236,165.98441569010382,6,9,152,0.0
2018-06-01 10:00:00,2.14169380664825,157.4222198486322,6,10,152,0.0
2018-06-01 11:00:00,2.8869589964548736,115.841435750325,6,11,152,0.0
2018-06-01 12:00:00,2.6092006166775987,166.54208374023383,6,12,152,0.0
2018-06-01 13:00:00,3.561016837755833,176.7462336222325,6,13,152,0.0
2018-06-01 14:00:00,4.3581682046254455,200.86494954427036,6,14,152,5.902836481730134
2018-06-01 15:00:00,3.717358986536657,203.61806488037067,6,15,152,63.87349109351626
2018-06-01 16:00:00,3.89236478010813,197.057833353678,6,16,152,0.0
2018-06-01 17:00:00,4.71946001052856,155.84569803873669,6,17,152,63.10378392537416
2018-06-01 18:00:00,5.983490149180089,182.3358357747392,6,18,152,566.1411997477209
2018-06-01 19:00:00,6.801518440246578,188.86138407389285,6,19,152,816.7616373697915
2018-06-01 20:00:00,9.747004985809305,192.73198445637968,6,20,152,2251.2100016276017
2018-06-01 21:00:00,12.22942336400345,196.2317835489905,6,21,152,3472.5971679687464
2018-06-01 22:00:00,11.842019875844269,197.95340220133417,6,22,152,3433.95979817708
2018-06-01 23:00:00,11.368313312530452,196.0279515584305,6,23,152,3132.6316731770817
2018-06-02 00:00:00,9.080781936645502,62.754771550496365,6,0,153,1894.9250081380185
2018-06-02 01:00:00,8.769704182942704,60.51075808207192,6,1,153,1825.596638997392
2018-06-02 02:00:00,9.069690704345698,60.316617965698185,6,2,153,1976.936360677082
2018-06-02 03:00:00,9.83089939753212,69.7959626515706,6,3,153,622.5165557861318
2018-06-02 04:00:00,9.59761269887288,61.21335665384924,6,4,153,2043.4233601887984
2018-06-02 05:00:00,9.240644772847476,64.72812716166175,6,5,153,1937.4006551106731
2018-06-02 06:00:00,9.286358992258704,67.20276896158849,6,6,153,1992.0983072916636
2018-06-02 07:00:00,9.857398986816367,75.26841100056961,6,7,153,2353.171468098955
2018-06-02 08:00:00,7.5415592988332065,70.90175882975255,6,8,153,1283.9866027832002
2018-06-02 09:00:00,4.327043175697321,82.25625483194982,6,9,153,229.66563796997056
2018-06-02 10:00:00,3.0485062996546404,115.51865386962864,6,10,153,3.3565160632133377
2018-06-02 11:00:00,3.07095102469126,140.627765655517,6,11,153,2.1667539079984
2018-06-02 12:00:00,2.47541451454162,129.7220223744708,6,12,153,7.35985310872395
2018-06-02 13:00:00,3.390076677004492,71.00926971435543,6,13,153,17.228176434834786
2018-06-02 14:00:00,4.467939893404635,74.39968363444008,6,14,153,180.8644421895341
2018-06-02 15:00:00,5.662505070368443,65.5538202921549,6,15,153,450.2702229817705
2018-06-02 16:00:00,5.594084898630772,70.86028671264641,6,16,153,342.873032033443
2018-06-02 17:00:00,4.425209959348037,96.24338022867823,6,17,153,245.86580657958936
2018-06-02 18:00:00,5.636879682540889,135.72391510009717,6,18,153,441.82857259114536
2018-06-02 19:00:00,4.54694827397664,142.718866984049,6,19,153,189.13723309834785
2018-06-02 20:00:00,3.7177226940790753,154.78426488240515,6,20,153,78.27077007293687
2018-06-02 21:00:00,3.93033671379089,160.107482910156,6,21,153,110.27122370401986
2018-06-02 22:00:00,3.47743185361226,174.75638326009064,6,22,153,89.94614601135221
2018-06-02 23:00:00,2.7382160425186086,171.15680185953735,6,23,153,15.195398012797028
2018-06-03 00:00:00,10.319779952367126,184.54874674479152,6,0,154,2415.600158691403
2018-06-03 01:00:00,8.536321640014643,142.84026336669885,6,1,154,1594.3765055338515
2018-06-03 02:00:00,10.131601492563846,165.05199940999316,6,2,154,2633.93127441406
2018-06-03 03:00:00,13.704346656799268,179.46503448486283,6,3,154,3575.880208333333
2018-06-03 04:00:00,13.3073333104451,184.0374832153317,6,4,154,3519.74300130208
2018-06-03 05:00:00,11.672812302907287,186.16939798990836,6,5,154,3110.6475016276017
2018-06-03 06:00:00,14.264458179473834,189.75249989827432,6,6,154,3535.66068522135
2018-06-03 07:00:00,14.138391653696653,201.13373565673783,6,7,154,3391.791381835935
2018-06-03 08:00:00,15.606548309326117,213.1682484944655,6,8,154,3484.317138671872
2018-06-03 09:00:00,16.111978054046585,206.2802861531572,6,9,154,3489.696166992185
2018-06-03 10:00:00,15.012291590372667,206.44779968261665,6,10,154,3571.4784342447897
2018-06-03 11:00:00,15.928700288136731,211.6710179646807,6,11,154,3602.335530598955
2018-06-03 12:00:00,13.096908251444448,209.43743642171185,6,12,154,3361.645019531248
2018-06-03 13:00:00,12.973423163096085,220.74431610107365,6,13,154,3496.2056477864567
2018-06-03 14:00:00,12.932353337605749,212.253585815429,6,14,154,3554.942382812498
2018-06-03 15:00:00,13.07055997848505,211.7973327636715,6,15,154,3543.471150716145
2018-06-03 16:00:00,13.775631904601983,216.69363403320267,6,16,154,3581.635498046873
2018-06-03 17:00:00,14.633473555246931,217.4593480428057,6,17,154,3540.390991210935
2018-06-03 18:00:00,16.09088484446205,215.67653401692667,6,18,154,3520.8122965494767
2018-06-03 19:00:00,16.243540287017765,205.3227488199865,6,19,154,3467.665201822913
2018-06-03 20:00:00,17.219721476236916,203.00263214111283,6,20,154,3468.2766113281214
2018-06-03 21:00:00,18.302728017171184,200.7710189819332,6,21,154,3461.905029296873
2018-06-03 22:00:00,18.44855499267573,193.3352203369137,6,22,154,3462.0358479817683
2018-06-03 23:00:00,19.340406735738068,191.12235005696584,6,23,154,3462.161702473955
2018-06-04 00:00:00,1.3909478187561,101.96123886108376,6,0,155,0.0
2018-06-04 01:00:00,1.7104653318722984,76.00164413452144,6,1,155,0.0
2018-06-04 02:00:00,1.7967116634050952,50.79589080810545,6,2,155,0.0
2018-06-04 03:00:00,1.1435753504435169,39.9432983398437,6,3,155,0.0
2018-06-04 04:00:00,1.2463868657747852,35.531445185343365,6,4,155,0.0
2018-06-04 05:00:00,1.2093003789583807,65.55265935262038,6,5,155,0.0
2018-06-04 06:00:00,0.6344821552435553,137.4553855260209,6,6,155,0.0
2018-06-04 07:00:00,1.606272319952643,61.6438198089599,6,7,155,0.0
2018-06-04 08:00:00,1.40055100123087,64.797679901123,6,8,155,0.0
2018-06-04 09:00:00,1.384012440840399,81.11122004191073,6,9,155,0.0
2018-06-04 10:00:00,3.320649663607275,82.73546473185216,6,10,155,25.290736357370964
2018-06-04 11:00:00,4.233419974644975,75.28874715169266,6,11,155,106.24369875589976
2018-06-04 12:00:00,4.674080332120255,74.04959424336747,6,12,155,197.99188613891545
2018-06-04 13:00:00,6.202427387237542,56.939708073933865,6,13,155,552.3454284667963
2018-06-04 14:00:00,7.139511585235592,44.77288436889642,6,14,155,939.7611287434878
2018-06-04 15:00:00,10.147859414418518,52.22984631856279,6,15,155,2290.2909749348914
2018-06-04 16:00:00,13.037746747334769,64.30452855428054,6,16,155,3493.8753662109334
2018-06-04 17:00:00,10.243819554646777,56.60554313659663,6,17,155,2362.0018310546834
2018-06-04 18:00:00,10.727138042449925,54.85272026062007,6,18,155,2645.5987955729133
2018-06-04 19:00:00,10.245544910430882,59.21577517191565,6,19,155,2462.062499999997
2018-06-04 20:00:00,12.410336653391466,62.64144198099768,6,20,155,3331.678995768225
2018-06-04 21:00:00,13.167078336079868,63.02093124389643,6,21,155,3391.558837890623
2018-06-04 22:00:00,10.57362651824945,62.21036656697586,6,22,155,2555.775878906247
2018-06-04 23:00:00,10.165034135182657,53.97207514444983,6,23,155,2253.83264160156
2018-06-05 00:00:00,5.05642938613891,187.00433349609327,6,0,156,280.8026866912839
2018-06-05 01:00:00,7.691585620244338,182.69583638509084,6,1,156,1283.669525146483
2018-06-05 02:00:00,6.948430220286048,195.04861704508437,6,2,156,863.9861094156892
2018-06-05 03:00:00,4.239889303843175,179.455253601074,6,3,156,230.8208645184833
2018-06-05 04:00:00,2.0558714667955984,188.242668151855,6,4,156,0.0
2018-06-05 05:00:00,2.3584629893302864,163.92331949869734,6,5,156,0.0
2018-06-05 06:00:00,2.4144299626350367,181.39733378092416,6,6,156,8.869904836018849
2018-06-05 07:00:00,1.8202910025914445,196.0944439570104,6,7,156,1.7912850379943832
2018-06-05 08:00:00,1.6386054952939315,244.79081217447867,6,8,156,0.0
2018-06-05 09:00:00,1.934808452924088,254.69898335138933,6,9,156,0.0
2018-06-05 10:00:00,1.6119823257128365,16.226643363634718,6,10,156,0.0
2018-06-05 11:00:00,1.64749681949615,34.40181525548295,6,11,156,0.0
2018-06-05 12:00:00,1.3662786384423529,115.72025076548232,6,12,156,0.0
2018-06-05 13:00:00,2.13999567429224,186.241566975911,6,13,156,0.0
2018-06-05 14:00:00,4.974720478057859,218.066533406575,6,14,156,284.7021764119464
2018-06-05 15:00:00,5.889202137788132,201.098698933919,6,15,156,712.1559885057283
2018-06-05 16:00:00,3.0960281292597416,241.39793395996048,6,16,156,30.519994604090844
2018-06-05 17:00:00,3.1627781391143763,249.374415079752,6,17,156,34.51733946800217
2018-06-05 18:00:00,7.92472640673319,214.1073837280269,6,18,156,1306.8453572591122
2018-06-05 19:00:00,9.907919565836556,210.43830108642533,6,19,156,2186.1439819335883
2018-06-05 20:00:00,10.182561874389608,215.14811706542915,6,20,156,2305.5892130533834
2018-06-05 21:00:00,9.813109079996726,219.4320983886715,6,21,156,2224.7980143229147
2018-06-05 22:00:00,9.105260848999013,214.66436767578068,6,22,156,2013.3498331705684
2018-06-05 23:00:00,9.958862304687464,205.99750264485635,6,23,156,2411.7375081380183
2018-06-06 00:00:00,6.128915866216018,213.13701883951785,6,0,157,544.0085398356115
2018-06-06 01:00:00,6.458174864451087,215.10236612955669,6,1,157,630.589721679687
2018-06-06 02:00:00,6.69534834225972,216.8772811889643,6,2,157,694.8903096516925
2018-06-06 03:00:00,6.363916714986158,214.50981394449815,6,3,157,640.7189839680985
2018-06-06 04:00:00,5.418481906255081,218.357030232747,6,4,157,341.1552836100255
2018-06-06 05:00:00,4.552960157394403,213.03806559244768,6,5,157,183.9569346110021
2018-06-06 06:00:00,4.736572186152137,190.0526326497392,6,6,157,228.3894074757892
2018-06-06 07:00:00,3.608346462249752,187.54053497314416,6,7,157,49.89949202537532
2018-06-06 08:00:00,3.328306635220841,199.3268992106115,6,8,157,40.19584890206641
2018-06-06 09:00:00,2.5251091718673617,197.52274831136037,6,9,157,8.89956887563067
2018-06-06 10:00:00,1.994244019190465,307.6186065673823,6,10,157,0.0
2018-06-06 11:00:00,1.84138099352518,320.0293477376297,6,11,157,0.0
2018-06-06 12:00:00,1.681064963340754,281.772463480631,6,12,157,0.0
2018-06-06 13:00:00,1.5145048797130556,308.9072163899735,6,13,157,0.0
2018-06-06 14:00:00,1.5524760087331106,164.95564309755937,6,14,157,0.0
2018-06-06 15:00:00,3.175041158994032,87.46775913238513,6,15,157,0.0
2018-06-06 16:00:00,2.6052298148473065,66.06882794698076,6,16,157,0.0
2018-06-06 17:00:00,2.818747142950688,82.44614156087214,6,17,157,72.95419820149733
2018-06-06 18:00:00,10.030430674552882,214.597150166829,6,18,157,2462.5880165100075
2018-06-06 19:00:00,8.747834126154567,260.9385503133133,6,19,157,1764.89904785156
2018-06-06 20:00:00,5.443251808484392,300.97686767578085,6,20,157,621.3369868199029
2018-06-06 21:00:00,5.669622103373204,273.28346761067667,6,21,157,474.65708669026617
2018-06-06 22:00:00,2.277041514714552,262.51986694335886,6,22,157,5.577789942423483
2018-06-06 23:00:00,1.5282542506853714,229.52014923095663,6,23,157,0.0
2018-06-07 00:00:00,4.0961173375447535,42.01657613118485,6,0,158,89.3608369827266
